review_id,review,rating,sentiment,label_source,prediction_confidence,needs_human_review,split_role,is_autotag,store_name,store_address,review_time,days_ago,review_clean,rating_num,reviewer_id,review_processed
32016,UNDER CONSTRUCTION,1,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",8 months ago,240.0,UNDER CONSTRUCTION,1,32016,under construction
32017,She is out,4,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,She is out,4,32017,she out
32018,Food cold,1,Negative,model_pseudo_label,0.8287240218869261,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Food cold,1,32018,food cold
32022,Bad food,2,Negative,model_pseudo_label,0.5359343847307764,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Bad food,2,32022,bad food
32023,Mmmm Macdonald's Is Macdonald's,4,Negative,model_pseudo_label,0.402281091825481,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Mmmm Macdonald's Is Macdonald's,4,32023,mmmm macdonald macdonald
32025,Lanes are very long,4,Negative,model_pseudo_label,0.616629303378083,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Lanes are very long,4,32025,lanes are very long
32026,My spot,5,Positive,model_pseudo_label,0.6532716340573105,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,My spot,5,32026,spot
32027,Kids love it.,5,Positive,model_pseudo_label,0.9498879402008052,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Kids love it.,5,32027,kids love
32028,Great playground!,5,Positive,model_pseudo_label,0.8784249677758007,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Great playground!,5,32028,great playground
32032,Just fast food,4,Positive,model_pseudo_label,0.6680241311374004,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Just fast food,4,32032,just fast food
32033,Fun place.,5,Positive,model_pseudo_label,0.675374491444247,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Fun place.,5,32033,fun place
32034,Great place!,5,Positive,model_pseudo_label,0.9443989637907716,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Great place!,5,32034,great place
32035,Well done McDonalds,5,Neutral,model_pseudo_label,0.5846066780577251,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Well done McDonalds,5,32035,well done
32036,Great... nuggets,5,Positive,model_pseudo_label,0.8384505075424544,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Great... nuggets,5,32036,great nuggets
32037,It's okay,5,Neutral,model_pseudo_label,0.7460689635344632,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,It's okay,5,32037,okay
32039,Grey spot to dine,4,Positive,model_pseudo_label,0.6532716340573105,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",2 years ago,730.0,Grey spot to dine,4,32039,grey spot dine
32040,Crowded and a tad ghetto,2,Negative,model_pseudo_label,0.5227727364976563,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Crowded and a tad ghetto,2,32040,crowded and tad ghetto
32042,Good customer,2,Positive,model_pseudo_label,0.6143727357304273,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Good customer,2,32042,good customer
32043,Proper,5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Proper,5,32043,proper
32048,Fun fun,5,Positive,model_pseudo_label,0.4508172265909272,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Fun fun,5,32048,fun fun
32049,Great service!!,5,Positive,model_pseudo_label,0.952044131751968,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Great service!!,5,32049,great service
32050,Good dervice,4,Positive,model_pseudo_label,0.6421999736475236,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Good dervice,4,32050,good dervice
32051,Really good,5,Positive,model_pseudo_label,0.4623668803906042,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Really good,5,32051,really good
32052,"One word, DIRTY!",1,Negative,model_pseudo_label,0.6932523807490245,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,"One word, DIRTY!",1,32052,one word dirty
32054,No problems,5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,No problems,5,32054,no problems
32055,Mmmm,5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Mmmm,5,32055,mmmm
32056,Time machine McDonald's,4,Negative,model_pseudo_label,0.5143137608177835,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Time machine McDonald's,4,32056,time machine
32060,Gd clean service,4,Positive,model_pseudo_label,0.8145792373390338,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Gd clean service,4,32060,clean service
32062,Clean&Fast.By the Dallas Zoo..,5,Positive,model_pseudo_label,0.7151198766916027,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Clean&Fast.By the Dallas Zoo..,5,32062,clean fast the dallas zoo
32064,Great service!,4,Positive,model_pseudo_label,0.952044131751968,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,Great service!,4,32064,great service
32071,"Nachos, yea buddy!!",5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,"Nachos, yea buddy!!",5,32071,nachos yea buddy
32073,Fast service!!,5,Positive,model_pseudo_label,0.8968861820207418,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Fast service!!,5,32073,fast service
32074,Quick and nice,5,Positive,model_pseudo_label,0.9507713539578492,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Quick and nice,5,32074,quick and nice
32077,Goooood,5,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Goooood,5,32077,goooood
32080,Always friendly,5,Positive,model_pseudo_label,0.922576277174983,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Always friendly,5,32080,always friendly
32082,No i. No.,3,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,No i. No.,3,32082,no no
32084,Very clean.,5,Positive,model_pseudo_label,0.73302278392183,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Very clean.,5,32084,very clean
32085,It okay,3,Neutral,model_pseudo_label,0.7460689635344632,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,It okay,3,32085,okay
32087,Mc Donald's what can u say,4,Neutral,model_pseudo_label,0.3779996874858273,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Mc Donald's what can u say,4,32087,donald what can say
32088,Breakfast is ok,2,Neutral,model_pseudo_label,0.6143768256189351,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Breakfast is ok,2,32088,breakfast
32089,Great price,5,Positive,model_pseudo_label,0.8143643513557975,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Great price,5,32089,great price
32090,Slow.,2,Negative,model_pseudo_label,0.6996209482714472,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Slow.,2,32090,slow
32092,Need to make it bigger,2,Positive,model_pseudo_label,0.4803174439680278,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Need to make it bigger,2,32092,need make bigger
32093,Great playland,3,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",6 years ago,2190.0,Great playland,3,32093,great playland
32094,Ok for kids,2,Neutral,model_pseudo_label,0.5721117506337324,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Ok for kids,2,32094,for kids
32095,Standing legend place.,4,Positive,model_pseudo_label,0.5216412421234682,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Standing legend place.,4,32095,standing legend place
32096,Fast service.,5,Positive,model_pseudo_label,0.8968861820207418,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Fast service.,5,32096,fast service
32097,Their good,5,Positive,model_pseudo_label,0.6421999736475236,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Their good,5,32097,their good
32099,Same ol McDonalds,5,Neutral,model_pseudo_label,0.5846066780577251,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Same ol McDonalds,5,32099,same
32101,Fresh and fast!,1,Positive,model_pseudo_label,0.9068025462797756,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Fresh and fast!,1,32101,fresh and fast
32102,A quick snack,2,Positive,model_pseudo_label,0.7632024473103751,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",10 months ago,300.0,A quick snack,2,32102,quick snack
32103,"Great, as always",5,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,"Great, as always",5,32103,great always
32109,Great salads,5,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Great salads,5,32109,great salads
32110,Pretty fast,5,Positive,model_pseudo_label,0.8418370925861381,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Pretty fast,5,32110,pretty fast
32112,If 0 was possible,1,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,If 0 was possible,1,32112,was possible
32115,Slooooow,1,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Slooooow,1,32115,slooooow
32120,Good for kids,4,Positive,model_pseudo_label,0.8661959664065667,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Good for kids,4,32120,good for kids
32122,Order was wrong,2,Negative,model_pseudo_label,0.63153660301115,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Order was wrong,2,32122,order was wrong
32126,Great mcgriddles,4,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Great mcgriddles,4,32126,great mcgriddles
32129,Ahhh,3,Neutral,model_pseudo_label,0.4046541764024085,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Ahhh,3,32129,ahhh
32130,Fast and great,5,Positive,model_pseudo_label,0.993326589306732,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",7 years ago,2555.0,Fast and great,5,32130,fast and great
32131,Great,1,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,Great,1,32131,great
32135,M for aMazing,5,Positive,model_pseudo_label,0.5242189712430098,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",3 years ago,1095.0,M for aMazing,5,32135,for amazing
32137,Great!!!,4,Positive,model_pseudo_label,0.9805176752994886,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",4 years ago,1460.0,Great!!!,4,32137,great
32142,Ok service,2,Neutral,model_pseudo_label,0.7695008730800221,False,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",5 years ago,1825.0,Ok service,2,32142,service
32143,Ghetto,5,Negative,model_pseudo_label,0.4690481262821989,True,unlabeled_pool,False,McDonald's,"632 S R L Thornton Freeway Service Rd, Dallas, TX 75203, United States",a year ago,365.0,Ghetto,5,32143,ghetto
