reviewer_id,store_name,category,store_address,latitude,longitude,rating_count_num,review_time,days_ago,review_clean,rating_num,sentiment,is_autotag
9020,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,Clean and the staff was awesome. Food got to us quick... Note to customers the Restrooms lock,4,Positive,False
9021,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,Worst experience at a McDonald's restaurant. Dont waist your money at this location. Recommend going somewhere else.,1,Negative,False
9022,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,The Big-Mac is better than ever. And the Junior Mac is great. You gotta love it. Food is consistent at the 90th South location.,5,Positive,False
9023,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,7 years ago,2555.0,They've made some improvements. The help is friendly. You still have to keep an eye on your vehicle though.,4,Positive,False
9024,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,they skip me 2 times and they took for ever to give me my food to the point they forgot what i order well not be going to that one ever again,1,Negative,False
9025,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,"Worst service, employees are rude and disrespectful don",1,Negative,False
9026,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,2 years ago,730.0,Single meat pattie on both double quarter pounders that I ordered...no time to go back...pretty disappointing.,3,Neutral,False
9027,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,6 years ago,2190.0,This McDonald's is the best one in the area. It is always pretty clean and always good service. They can be quite busy sometimes though.,4,Positive,False
9028,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,Long wait and often they are only doing cash have waited in line for ten minutes to find out they are only doing cash a few times. Last few times I stopped it was better.,2,Negative,False
9029,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,"I was about to walk in but every door was locked, I called and they hung up on me",1,Negative,False
9030,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,2 years ago,730.0,Bad customer service. Manager flipped me off because i didn't know the menu,1,Negative,False
9031,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 months ago,120.0,It's still just McDonald's.,2,Negative,False
9032,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,Very fast service; and some workers are very friendly!... Sometimes Filipinos don't care about the customer service side.,5,Positive,False
9033,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,Always mess up the orders inside and drive up. You always have to repeat your order 2-3 times. Awful!!!,2,Negative,False
9034,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,"Only stopped for a friend, but the fries were hot and fresh... and very delicious! We were hung over, it's still micky dees",3,Neutral,False
9035,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,"It's McDonalds, not much else to it. There are a lot of homeless that hang around this location though, so I'd recommend the drive through. I was solicited for money inside the restaurant.",3,Neutral,False
9036,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,"Service was kinda fast, employees seem to have attitudes tho. Bathrooms were clean too.",4,Positive,False
9037,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,Lobby closed on Sunday. Only open Mon-Sat 9-2.,1,Negative,False
9038,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,"The food is always on point, but you can never predict if the service will be fast or extremely slow, especially in the drive through.",3,Neutral,False
9039,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,Food always tastes like it's sat under a warmer for 3hrs,1,Negative,False
9040,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,Good service. Tried the new fresh meat quarter pounder. Can't tell any difference from old one.,3,Neutral,False
9041,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,Terrible service and the person working the drive through had issues understanding my order due to a language barrier.,1,Negative,False
9042,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,My last visit there was disdisgusting I went to the bathroom one of the stalls there was crap everywhere in it on the toilet seat and then I went to the other one and there was blood on the walls I'm never gonna to back and the customer service was not that great,1,Negative,False
9043,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,Typical of corporate America to say give us money in return will give you processed food and a clown to help you wash it down.,2,Negative,False
9044,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,"I was told by manager, no free refills for coffee here and only decaf coffee for Senior Coffee price. Been to McDonald's all over country. Never been told this before!!!",3,Neutral,False
9045,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,7 years ago,2555.0,"Generally pretty fast, but panhandlers will often try to approach you while you are in or near the drive-thru, which is extremely unsafe.",1,Negative,False
9046,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,It was so messy it made my mom stressed,1,Negative,False
9047,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,7 years ago,2555.0,"While the food was fine and fast, the place was a mess. Not like normal fast food, which is usually a little dirty. It was incredibly dirty.",2,Negative,False
9048,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,I enjoy their pancake breakfast. It's McDonald's what more can a person say? You either like it or you don't.,4,Positive,False
9049,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 months ago,150.0,These guys were on fleek!!,5,Positive,False
9050,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,2 years ago,730.0,Employees are rude and don't like to get your order 100% right. Also doesn't like to read back the order.,3,Neutral,False
9051,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,6 years ago,2190.0,"Fast service, friendly staff, and my order was correct AND freshly cooked!",5,Positive,False
9052,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,"It was sub par, even for McDonalds. The bun was stale and hard, the ingredients didn",1,Negative,False
9053,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,2 years ago,730.0,"I don't know why do they have pick up option with phone number, because at night they keep it disabled making it difficult for people who place order online",1,Negative,False
9054,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,9 months ago,270.0,Went to drive thru and they were closed.,1,Negative,False
9055,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,"Sorry, but McDonals you're sooo prone to messing up orders...",4,Positive,False
9056,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,5 years ago,1825.0,Thee absolute worst service. If you feel like waiting an hour for anything I suggest going elsewhere. Place sucks.,1,Negative,False
9057,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,a year ago,365.0,"Burgers were cold, fries were cold and limp and shakes were like water. TERRIBLE!",1,Negative,False
9058,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,3 years ago,1095.0,Their 2 for $20 and 3 for $10 deals are INCREDIBLE!!! That's all my family gets when we go.,5,Positive,False
9059,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,4 years ago,1460.0,The crew here is very rude and disrespectful. Every table was dirty and after asking to get a rag I waited another 10 min ...,1,Negative,False
9060,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,7 months ago,210.0,Long lines. Took long time to get service.,4,Positive,False
9061,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,6 years ago,2190.0,The can be long lines in the drive thru. I've been approached by panhandlers here despite the presence of security officers.,2,Negative,False
9062,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,2 years ago,730.0,Good place to eat have to use drive thru till one pm.,5,Positive,False
9063,McDonald's,Fast food restaurant,"210 5th S, Salt Lake City, UT 84106, United States",40.7590573,-111.8973832,3243,6 years ago,2190.0,It's okay it's not the best part of town a lot of homeless people and Drug dealers around I was just applying for a job if it's the day I'm thinking of it gets crowded a lot of Travelers it's clean you have to get permission to get into the bathrooms that sucks,3,Neutral,False
